"<HEADER software/>"
EwEVersion,"6.7.0.17868 (compiled 5/31/2022)"
Date,"7/27/2023 4:35:40 PM"
"<HEADER ecopath/>"
ModelName,1
"<HEADER ecosim/>"
EcosimScenario,spa_01_adjTry3
TimeSeries,TS_updated_IB13
StartYear,1980
"<HEADER end/>"

Data,FeedingTime

timestep\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78
57,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1.156412,1,0.8997279,1,1,1.446195,1,1.332643,1,1.12071,1,1,1,1,1.262041,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.722891,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
58,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1.173783,1,0.932816,1,1,1.53083,1,1.402871,1,1.178847,1,1,1,1,1.323618,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
59,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1.201791,1,0.9734533,1,1,1.611152,1,1.465155,1,1.239715,1,1,1,1,1.37564,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.949222,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
60,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1.226475,1,1.009312,1,1,1.675202,1,1.506486,1,1.288228,1,1,1,1,1.40366,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.782178,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
61,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1.207237,1,1.002071,1,1,1.684274,1,1.473428,1,1.28632,1,1,1,1,1.382185,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.517961,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
62,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1.174988,1,0.9848291,1,1,1.673403,1,1.437944,1,1.270234,1,1,1,1,1.333222,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.32176,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
63,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1.119694,1,0.947767,1,1,1.628361,1,1.388639,1,1.233573,1,1,1,1,1.249519,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.114738,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
64,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1.046688,1,0.894383,1,1,1.557855,1,1.329641,1,1.180063,1,1,1,1,1.142682,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9540715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,0.9722878,1,0.8378125,1,1,1.482363,1,1.274971,1,1.12254,1,1,1,1,1.034529,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8621668,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
66,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,0.9119656,1,0.7905992,1,1,1.422877,1,1.238706,1,1.074622,1,1,1,1,0.9447924,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8480154,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
